"SUBJECT","Subject","LOCATION","Country","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,2.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,2.55,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,2.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,2.28,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,2.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,2.25,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,2.04,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-03","Mar-2016","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-04","Apr-2016","PC","Percentage","0","Units",,,2,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-05","May-2016","PC","Percentage","0","Units",,,1.77,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-06","Jun-2016","PC","Percentage","0","Units",,,1.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-07","Jul-2016","PC","Percentage","0","Units",,,1.75,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-08","Aug-2016","PC","Percentage","0","Units",,,1.52,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-09","Sep-2016","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-10","Oct-2016","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-11","Nov-2016","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2016-12","Dec-2016","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-01","Jan-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-02","Feb-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-03","Mar-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-04","Apr-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-05","May-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-06","Jun-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-07","Jul-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-08","Aug-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-09","Sep-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-10","Oct-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-11","Nov-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2017-12","Dec-2017","PC","Percentage","0","Units",,,1.5,,
"IRSTCI","Immediate interest rates, Call Money, Interbank Rate, Per cent per annum","AUS","Australia","M","Monthly","2018-01","Jan-2018","PC","Percentage","0","Units",,,1.5,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-01","Jan-2013","PC","Percentage","0","Units",,,1.92,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-02","Feb-2013","PC","Percentage","0","Units",,,1.96,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-03","Mar-2013","PC","Percentage","0","Units",,,1.75,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-04","Apr-2013","PC","Percentage","0","Units",,,1.64,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-05","May-2013","PC","Percentage","0","Units",,,1.75,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-06","Jun-2013","PC","Percentage","0","Units",,,2.04,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-07","Jul-2013","PC","Percentage","0","Units",,,2.06,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-08","Aug-2013","PC","Percentage","0","Units",,,2.22,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-09","Sep-2013","PC","Percentage","0","Units",,,2.34,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-10","Oct-2013","PC","Percentage","0","Units",,,2.19,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-11","Nov-2013","PC","Percentage","0","Units",,,2.08,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2013-12","Dec-2013","PC","Percentage","0","Units",,,2.17,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-01","Jan-2014","PC","Percentage","0","Units",,,2.13,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-02","Feb-2014","PC","Percentage","0","Units",,,1.95,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-03","Mar-2014","PC","Percentage","0","Units",,,1.87,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-04","Apr-2014","PC","Percentage","0","Units",,,1.77,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-05","May-2014","PC","Percentage","0","Units",,,1.62,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-06","Jun-2014","PC","Percentage","0","Units",,,1.65,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-07","Jul-2014","PC","Percentage","0","Units",,,1.47,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-08","Aug-2014","PC","Percentage","0","Units",,,1.28,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-09","Sep-2014","PC","Percentage","0","Units",,,1.22,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-10","Oct-2014","PC","Percentage","0","Units",,,1.1,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-11","Nov-2014","PC","Percentage","0","Units",,,0.98,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2014-12","Dec-2014","PC","Percentage","0","Units",,,0.81,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-01","Jan-2015","PC","Percentage","0","Units",,,0.54,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-02","Feb-2015","PC","Percentage","0","Units",,,0.44,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-03","Mar-2015","PC","Percentage","0","Units",,,0.37,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-04","Apr-2015","PC","Percentage","0","Units",,,0.29,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-05","May-2015","PC","Percentage","0","Units",,,0.72547,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-06","Jun-2015","PC","Percentage","0","Units",,,1.06382,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-07","Jul-2015","PC","Percentage","0","Units",,,1.08413,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-08","Aug-2015","PC","Percentage","0","Units",,,0.95981,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-09","Sep-2015","PC","Percentage","0","Units",,,0.97064,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-10","Oct-2015","PC","Percentage","0","Units",,,0.82973,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-11","Nov-2015","PC","Percentage","0","Units",,,0.81938,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2015-12","Dec-2015","PC","Percentage","0","Units",,,0.86324,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-01","Jan-2016","PC","Percentage","0","Units",,,0.76721,,
"IRLT","Long-term interest rates, Per cent per annum","AUT","Austria","M","Monthly","2016-02","Feb-2016","PC","Percentage","0","Units",,,0.52601,,
